idx,AirQualityStation,img_path,s5p_path,Month,Altitude,rural,rural-nearcity,rural-regional,suburban,urban,background,industrial,traffic,o3,no2,pm10
8335,STA-CH0017A_8335,STA-CH0017A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0017A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,260,0,0,0,0,1,1,0,0,49.37174193147265,18.16455570718663,13.132016663
8336,STA-CH0017A_8336,STA-CH0017A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0017A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,260,0,0,0,0,1,1,0,0,26.052577410560747,20.992091740996884,11.054617853928573
8337,STA-CH0017A_8337,STA-CH0017A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0017A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,260,0,0,0,0,1,1,0,0,22.1346164313092,25.92878272608636,13.944496663333332
8338,STA-CH0017A_8338,STA-CH0017A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0017A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,260,0,0,0,0,1,1,0,0,27.63438694142665,26.70668263372813,15.857745157419355
8339,STA_ES1825A_8339,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,65,0,0,0,1,0,1,0,0,64.84303112313938,3.1569688768606223,16.81756756756757
8340,STA_ES1825A_8340,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,65,0,0,0,1,0,1,0,0,63.4390977443609,3.4085714285714284,14.877318116975747
8341,STA_ES1825A_8341,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,65,0,0,0,1,0,1,0,0,50.42934051144011,3.5746971736204576,9.464140730717183
8342,STA_ES1825A_8342,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,65,0,0,0,1,0,1,0,0,60.86927223719677,3.196765498652291,8.522911051212938
8343,STA_ES1825A_8343,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,65,0,0,0,1,0,1,0,0,71.47462686567164,3.733931240657698,15.791411042944786
8344,STA_ES1825A_8344,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,65,0,0,0,1,0,1,0,0,88.99267935578331,3.390922401171303,18.248294679399727
8345,STA_ES1825A_8345,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,65,0,0,0,1,0,1,0,0,95.1927374301676,3.199720670391061,14.83983286908078
8346,STA_ES1825A_8346,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,65,0,0,0,1,0,1,0,0,85.34724091520862,3.375504710632571,14.248985115020298
8347,STA_ES1825A_8347,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,65,0,0,0,1,0,1,0,0,90.20028011204482,3.6050420168067214,21.072642967542503
8348,STA_ES1825A_8348,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,65,0,0,0,1,0,1,0,0,89.82210242587601,3.950134770889488,20.96900269541779
8349,STA_ES1825A_8349,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,65,0,0,0,1,0,1,0,0,75.68960863697706,3.5371120107962213,20.67385444743936
8350,STA_ES1825A_8350,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,65,0,0,0,1,0,1,0,0,70.10445682451254,3.205087440381558,19.75208913649025
8351,STA_ES1825A_8351,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,65,0,0,0,1,0,1,0,0,64.38124054462935,3.549467275494673,16.017725258493353
8352,STA_ES1825A_8352,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,65,0,0,0,1,0,1,0,0,65.89539748953975,3.542538354253836,13.863492063492064
8353,STA_ES1825A_8353,STA_ES1825A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1825A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,65,0,0,0,1,0,1,0,0,55.7807848443843,3.699594046008119,17.791666666666668
8354,STA-PT03082_8354,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,109,0,0,0,0,1,1,0,0,45.1637228210462,38.983138560834725,24.05555555
8355,STA-PT03082_8355,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,109,0,0,0,0,1,1,0,0,37.45069444013889,37.15013888515278,23.57777777555556
8356,STA-PT03082_8356,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,109,0,0,0,0,1,1,0,0,21.97994542697135,49.450268813521504,30.385714282857144
8357,STA-PT03082_8357,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,109,0,0,0,0,1,1,0,0,32.311522629986285,52.25784447091405,29.057142852857144
8358,STA-PT03082_8358,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,109,0,0,0,0,1,1,0,0,37.54880173917211,51.4315476153869,29.059999994
8359,STA-PT03082_8359,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,109,0,0,0,0,1,1,0,0,51.49212480860327,39.77069892106183,20.074999995
8360,STA-PT03082_8360,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,109,0,0,0,0,1,1,0,0,67.47763888295835,20.762916663513888,18.999999996
8361,STA-PT03082_8361,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,109,0,0,0,0,1,1,0,0,55.352160486790126,29.112923073261538,16.874999995
8362,STA-PT03082_8362,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,109,0,0,0,0,1,1,0,0,49.98726707381988,11.43291925136646,16.5999999925
8363,STA-PT03082_8363,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,109,0,0,0,0,1,1,0,0,56.29720279033567,10.952307689006991,15.366666663333334
8364,STA-PT03082_8364,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,109,0,0,0,0,1,1,0,0,54.78991934844086,12.334677416034946,11.4499999975
8365,STA-PT03082_8365,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,109,0,0,0,0,1,1,0,0,53.005555549083326,24.5320833295,21.21666665833333
8366,STA-PT03082_8366,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,109,0,0,0,0,1,1,0,0,42.79341397369624,23.404838706061827,14.999999998000002
8367,STA-PT03082_8367,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,109,0,0,0,0,1,1,0,0,47.16416666048611,19.9084840020306,17.9749999975
8368,STA-PT03082_8368,STA-PT03082/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03082/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,109,0,0,0,0,1,1,0,0,31.189159887493226,31.76397849091398,25.724999995
8369,STA-FR08714_8369,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,48,0,0,0,0,1,1,0,0,56.80959519808096,16.583569401388104,9.440527574004795
8370,STA-FR08714_8370,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,48,0,0,0,0,1,1,0,0,52.27870090232629,25.999686025102044,18.11714285342857
8371,STA-FR08714_8371,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,48,0,0,0,0,1,1,0,0,75.06480217923601,15.277049177103828,10.318044073595042
8372,STA-FR08714_8372,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,48,0,0,0,0,1,1,0,0,82.06788732016902,15.254225348478874,10.948236950084626
8373,STA-FR08714_8373,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,48,0,0,0,0,1,1,0,0,81.58998627880658,10.151091699330422,10.126917507843704
8374,STA-FR08714_8374,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,48,0,0,0,0,1,1,0,0,81.68871649847672,12.2644475884136,15.05349161622905
8375,STA-FR08714_8375,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,48,0,0,0,0,1,1,0,0,83.34293552458162,10.025864450470264,17.269526623653846
8376,STA-FR08714_8376,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,48,0,0,0,0,1,1,0,0,76.20109889717034,10.468435750628492,12.68427518088452
8377,STA-FR08714_8377,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,48,0,0,0,0,1,1,0,0,72.24002828473833,15.32602545599717,12.546494989113018
8378,STA-FR08714_8378,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,48,0,0,0,0,1,1,0,0,55.36155950377565,16.990560872175102,15.524561399851551
8379,STA-FR08714_8379,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,48,0,0,0,0,1,1,0,0,46.09192634196884,21.252899571739743,9.025910360994398
8380,STA-FR08714_8380,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,48,0,0,0,0,1,1,0,0,46.98493589331731,21.97110156998569,16.065870783272473
8381,STA-FR08714_8381,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,15,48,0,0,0,0,1,1,0,0,41.63874999610714,27.89985672975645,19.50226307998585
8382,STA-FR08714_8382,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,16,48,0,0,0,0,1,1,0,0,50.271345025453215,22.154081629023324,15.686557373836065
8383,STA-FR08714_8383,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,17,48,0,0,0,0,1,1,0,0,67.1991525380339,12.748703952428375,13.004243278033943
8384,STA-FR08714_8384,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,18,48,0,0,0,0,1,1,0,0,74.03183098245071,8.883098587450704,12.002916663472224
8385,STA-FR08714_8385,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,19,48,0,0,0,0,1,1,0,0,68.64536784339238,9.429291549346049,10.499425283807472
8386,STA-FR08714_8386,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,20,48,0,0,0,0,1,1,0,0,63.93615818833333,10.374471082468265,9.63022598539548
8387,STA-FR08714_8387,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,21,48,0,0,0,0,1,1,0,0,65.24283764982265,11.30368348904502,12.790188168306452
8388,STA-FR08714_8388,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,22,48,0,0,0,0,1,1,0,0,62.154918028743175,12.12841529704918,11.60835579171159
8389,STA-FR08714_8389,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,23,48,0,0,0,0,1,1,0,0,64.59069111081806,15.14141413815296,11.097222218680557
8390,STA-FR08714_8390,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,24,48,0,0,0,0,1,1,0,0,47.68260869176631,16.403424654,9.13358208583582
8391,STA-FR08714_8391,STA-FR08714/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08714/l3_mean_monthly_europe_2018_2020_005dg.netcdf,25,48,0,0,0,0,1,1,0,0,40.165138885125,19.487638885402777,16.498611107541667
8392,STA_ES1752A_8392,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,581,0,0,0,1,0,1,0,0,41.69241192411924,24.45108695652174,19.77853260869565
8393,STA_ES1752A_8393,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,581,0,0,0,1,0,1,0,0,30.3997113997114,29.16883116883117,17.19884726224784
8394,STA_ES1752A_8394,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,581,0,0,0,1,0,1,0,0,13.998639455782312,38.70985155195682,30.67924528301887
8395,STA_ES1752A_8395,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,581,0,0,0,1,0,1,0,0,25.19836956521739,45.12771739130435,25.945945945945947
8396,STA_ES1752A_8396,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,581,0,0,0,1,0,1,0,0,32.16390977443609,38.52279635258358,31.581464872944693
8397,STA_ES1752A_8397,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,581,0,0,0,1,0,1,0,0,60.34610123119015,27.110807113543093,18.201351351351352
8398,STA_ES1752A_8398,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,581,0,0,0,1,0,1,0,0,71.74402250351618,21.144866385372715,12.160839160839162
8399,STA_ES1752A_8399,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,581,0,0,0,1,0,1,0,0,75.63623978201635,16.17983651226158,14.025675675675677
8400,STA_ES1752A_8400,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,581,0,0,0,1,0,1,0,0,83.32157968970381,16.85472496473907,23.164781906300483
8401,STA_ES1752A_8401,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,581,0,0,0,1,0,1,0,0,92.83055555555556,17.920438957475994,26.58309859154929
8402,STA_ES1752A_8402,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,581,0,0,0,1,0,1,0,0,76.88722826086956,30.64842681258549,19.579591836734693
8403,STA_ES1752A_8403,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,581,0,0,0,1,0,1,0,0,63.25492957746479,32.47398030942335,21.493016759776538
8404,STA_ES1752A_8404,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,581,0,0,0,1,0,1,0,0,37.43228454172367,34.86065573770492,26.47289972899729
8405,STA_ES1752A_8405,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,581,0,0,0,1,0,1,0,0,43.39185393258427,30.31320224719101,18.29050279329609
8406,STA_ES1752A_8406,STA_ES1752A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1752A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,581,0,0,0,1,0,1,0,0,32.56657608695652,34.69021739130435,20.367066895368783
8407,STA_ES1835A_8407,STA_ES1835A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,STA_ES1835A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,51,1,0,0,0,0,0,1,0,73.84146341463415,5.2571041948579165,16.8
8408,STA_ES1835A_8408,STA_ES1835A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,STA_ES1835A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,51,1,0,0,0,0,0,1,0,63.5925925925926,5.583717357910906,13.559999998
8409,STA_ES1835A_8409,STA_ES1835A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,STA_ES1835A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,51,1,0,0,0,0,0,1,0,58.40650406504065,5.830623306233062,14.783333331666666
8410,STA_ES0373A_8410,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,720,0,0,0,1,0,0,1,0,54.22493224932249,6.853658536585366,10.42740841248304
8411,STA_ES0373A_8411,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,720,0,0,0,1,0,0,1,0,43.966433566433565,7.2041958041958045,9.730337078651685
8412,STA_ES0373A_8412,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,720,0,0,0,1,0,0,1,0,34.847503373819166,9.067476383265856,11.424324324324324
8413,STA_ES0373A_8413,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,720,0,0,0,1,0,0,1,0,46.51928374655648,9.497936726272352,12.476529160739688
8414,STA_ES0373A_8414,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,720,0,0,0,1,0,0,1,0,61.2044776119403,6.544776119402985,15.385074626865672
8415,STA_ES0373A_8415,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,720,0,0,0,1,0,0,1,0,72.63983628922237,5.068212824010914,10.95225102319236
8416,STA_ES0373A_8416,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,720,0,0,0,1,0,0,1,0,74.92296918767506,5.792717086834734,8.314084507042253
8417,STA_ES0373A_8417,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,720,0,0,0,1,0,0,1,0,67.25439783491204,6.156968876860622,9.451831750339212
8418,STA_ES0373A_8418,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,720,0,0,0,1,0,0,1,0,59.63333333333333,4.082608695652174,11.414893617021276
8419,STA_ES0373A_8419,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,720,0,0,0,1,0,0,1,0,61.25748502994012,5.161676646706587,13.744744744744745
8420,STA_ES0373A_8420,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,720,0,0,0,1,0,0,1,0,59.47222222222222,5.665277777777778,12.167832167832168
8421,STA_ES0373A_8421,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,720,0,0,0,1,0,0,1,0,60.24267782426778,5.804741980474198,11.04341736694678
8422,STA_ES0373A_8422,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,720,0,0,0,1,0,0,1,0,47.497975708502025,6.660810810810811,9.650472334682862
8423,STA_ES0373A_8423,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,720,0,0,0,1,0,0,1,0,53.665248226950354,5.954609929078014,6.679886685552408
8424,STA_ES0373A_8424,STA_ES0373A/S2B_MSIL2A_20200325T112109_N0214_R037_T29TQH_20200325T150223.npy,STA_ES0373A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,720,0,0,0,1,0,0,1,0,43.82249322493225,7.161246612466124,7.995720399429387
8425,STA-MK0035A_8425,STA-MK0035A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0035A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,620,0,0,0,0,1,0,1,0,26.864575996028982,21.69282859524638,90.61375056169582
8426,STA-MK0035A_8426,STA-MK0035A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0035A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,620,0,0,0,0,1,0,1,0,29.636822792392472,31.00429029485215,102.47803217358872
8427,STA-MK0035A_8427,STA-MK0035A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0035A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,620,0,0,0,0,1,0,1,0,45.05879515741936,20.337698900504066,54.65327651235484
8428,STA-MK0035A_8428,STA-MK0035A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0035A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,620,0,0,0,0,1,0,1,0,63.24712987568273,19.445767912298383,46.2629033987027
8429,STA-MK0035A_8429,STA-MK0035A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0035A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,620,0,0,0,0,1,0,1,0,67.8286934172807,16.62929972776389,54.263707815486114
8430,STA-MK0035A_8430,STA-MK0035A/S2A_MSIL2A_20200913T093041_N0214_R136_T34TDM_20200913T122841.npy,STA-MK0035A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,620,0,0,0,0,1,0,1,0,61.464823060752686,12.290025420857145,29.722309533160765
